,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,User-ID,Book-Rating
18697,0786918187,"The Floodgate (Forgotten Realms: Counselors &amp; Kings, Book 2)",Elaine Cunningham,2001,Wizards of the Coast,http://images.amazon.com/images/P/0786918187.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786918187.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786918187.01.LZZZZZZZ.jpg,76223.0,8.0
18698,2742705902,La Nuit des Princes Charmants,Michel Tremblay,1995,Actes Sud,http://images.amazon.com/images/P/2742705902.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2742705902.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2742705902.01.LZZZZZZZ.jpg,197232.0,0.0
18699,0375724613,Christmas Holiday (Vintage International (Paperback)),W. Somerset Maugham,2000,Vintage Books USA,http://images.amazon.com/images/P/0375724613.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375724613.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375724613.01.LZZZZZZZ.jpg,86243.0,0.0
18700,0061099252,Family Pictures,Sue Miller,1991,HarperTorch,http://images.amazon.com/images/P/0061099252.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061099252.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061099252.01.LZZZZZZZ.jpg,58911.0,5.0
18701,0553572512,Playing for the Ashes,ELIZABETH GEORGE,1995,Bantam,http://images.amazon.com/images/P/0553572512.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553572512.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553572512.01.LZZZZZZZ.jpg,222488.0,0.0
18702,0553582747,From the Corner of His Eye,Dean Koontz,2001,Bantam Books,http://images.amazon.com/images/P/0553582747.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553582747.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553582747.01.LZZZZZZZ.jpg,126296.0,0.0
18703,0201626705,Sleeping at the Starlite Motel: And Other Adventures on the Way Back Home,Bailey White,1995,Perseus Publishing,http://images.amazon.com/images/P/0201626705.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0201626705.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0201626705.01.LZZZZZZZ.jpg,78612.0,0.0
18704,0609803425,Buffy Chronicles : The Unofficial  Companion to Buffy the Vampire Slayer,Ngaire Genge,1998,Three Rivers Press (CA),http://images.amazon.com/images/P/0609803425.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609803425.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609803425.01.LZZZZZZZ.jpg,176875.0,0.0
18705,051512219X,Small Town Girl,Lavyrle Spencer,1998,Jove Books,http://images.amazon.com/images/P/051512219X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/051512219X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/051512219X.01.LZZZZZZZ.jpg,126828.0,0.0
18706,0553252852,"Golden Pharaoh (Children of the Lion, Book 5)",Peter Danielson,1986,Bantam Doubleday Dell,http://images.amazon.com/images/P/0553252852.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553252852.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553252852.01.LZZZZZZZ.jpg,40943.0,0.0
18707,0425118703,Midnight,Dean R. Koontz,1995,Berkley Publishing Group,http://images.amazon.com/images/P/0425118703.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425118703.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425118703.01.LZZZZZZZ.jpg,117251.0,0.0
18708,0689812744,Reptar to the Rescue! (Rugrats),Stephanie St. Pierre,1997,Simon Spotlight/Nickelodeon,http://images.amazon.com/images/P/0689812744.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689812744.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689812744.01.LZZZZZZZ.jpg,129563.0,0.0
18709,0751501999,Stark,Ben Elton,1989,Warner Books,http://images.amazon.com/images/P/0751501999.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0751501999.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0751501999.01.LZZZZZZZ.jpg,29555.0,0.0
18710,0440211921,Predator,Jack Olsen,1992,Dell Publishing Company,http://images.amazon.com/images/P/0440211921.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440211921.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440211921.01.LZZZZZZZ.jpg,85701.0,0.0
18711,2870970102,"Blake et Mortimer, tome 6 : La marque jaune",Edgar Pierre Jacobs,1996,Blake et Mortimer,http://images.amazon.com/images/P/2870970102.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2870970102.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2870970102.01.LZZZZZZZ.jpg,52350.0,10.0
18712,0451212169,Bright Eyes (Coulter Family Series),Catherine Anderson,2004,Signet Book,http://images.amazon.com/images/P/0451212169.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451212169.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451212169.01.LZZZZZZZ.jpg,98391.0,10.0
18713,0373226071,Nighttime Guardian (Harlequin Intrigue 607),Amanda Stevens,2001,Harlequin,http://images.amazon.com/images/P/0373226071.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373226071.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373226071.01.LZZZZZZZ.jpg,234359.0,0.0
18714,0380806037,Project Moon Dust: : Beyond Roswell--exposing The Government's Covert Investigations And Cover-ups,Kevin D. Randle,1999,Avon,http://images.amazon.com/images/P/0380806037.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380806037.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380806037.01.LZZZZZZZ.jpg,127942.0,0.0
18715,0373022964,"The Devil's Bride (Harlequin Romance, #2296)",Margaret Pargeter,1979,Harlequin,http://images.amazon.com/images/P/0373022964.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373022964.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373022964.01.LZZZZZZZ.jpg,135149.0,0.0
18716,0515102377,The Secret Houses,John Gardner,1990,Jove Books,http://images.amazon.com/images/P/0515102377.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515102377.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515102377.01.LZZZZZZZ.jpg,234623.0,0.0
18717,0440223458,A Dry Spell,Susie Moloney,1998,Island,http://images.amazon.com/images/P/0440223458.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440223458.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440223458.01.LZZZZZZZ.jpg,211713.0,0.0
18718,0385420137,The Mixquiahuala Letters,Ana Castillo,1992,Anchor,http://images.amazon.com/images/P/0385420137.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385420137.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385420137.01.LZZZZZZZ.jpg,32440.0,0.0
18719,3257217358,"Matto regiert. Roman. ( SÃ?Â¤mtliche Kriminalromane, 3).",Friedrich Glauser,1989,Diogenes Verlag,http://images.amazon.com/images/P/3257217358.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3257217358.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3257217358.01.LZZZZZZZ.jpg,82337.0,0.0
18720,0425087859,Mythago Wood,Robert Holdstock,1986,Berkley Publishing Group,http://images.amazon.com/images/P/0425087859.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425087859.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425087859.01.LZZZZZZZ.jpg,76942.0,0.0
18721,0330202103,The Looking-glass War,John le Carre,1977,Pan Macmillan,http://images.amazon.com/images/P/0330202103.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0330202103.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0330202103.01.LZZZZZZZ.jpg,115120.0,0.0
18722,0312205406,Hot Six (A Stephanie Plum Novel),Janet Evanovich,2000,St. Martin's Press,http://images.amazon.com/images/P/0312205406.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312205406.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312205406.01.LZZZZZZZ.jpg,31315.0,0.0
18723,0340201177,Lindbergh: A biography,Leonard Mosley,1976,Hodder and Stoughton,http://images.amazon.com/images/P/0340201177.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0340201177.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0340201177.01.LZZZZZZZ.jpg,138995.0,0.0
18724,0764504460,Excel 2000 for Windows for Dummies,Greg  Harvey,1999,For Dummies,http://images.amazon.com/images/P/0764504460.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0764504460.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0764504460.01.LZZZZZZZ.jpg,153662.0,0.0
18725,067165022X,Cdb!,William Steig,1968,Simon &amp; Schuster (J),http://images.amazon.com/images/P/067165022X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067165022X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067165022X.01.LZZZZZZZ.jpg,245963.0,0.0
18726,0451519353,Anna Karenina,Leo Tolstoy,1985,Signet Book,http://images.amazon.com/images/P/0451519353.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451519353.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451519353.01.LZZZZZZZ.jpg,158433.0,6.0
18727,0140317856,The Glory Girl,Betsy Byars,1996,Puffin Books,http://images.amazon.com/images/P/0140317856.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140317856.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140317856.01.LZZZZZZZ.jpg,29419.0,0.0
18728,0316966207,Walkin' the Dog,Walter Mosley,1999,Little Brown &amp; Co,http://images.amazon.com/images/P/0316966207.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316966207.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316966207.01.LZZZZZZZ.jpg,142524.0,0.0
18729,0312261594,Female Intelligence,Jane Heller,2001,St. Martin's Press,http://images.amazon.com/images/P/0312261594.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312261594.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312261594.01.LZZZZZZZ.jpg,226462.0,8.0
18730,0671027646,The Christmas Box Collection : The Christmas Box Timepiece The Letter,Richard Paul Evans,1998,Pocket,http://images.amazon.com/images/P/0671027646.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671027646.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671027646.01.LZZZZZZZ.jpg,226205.0,8.0
18731,0505522756,Cinderfella (Faerie Tale Romance),Linda Jones,1998,Love Spell,http://images.amazon.com/images/P/0505522756.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0505522756.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0505522756.01.LZZZZZZZ.jpg,44845.0,8.0
18732,0028621905,Arco How to Write Articles for Newspapers and Magazines (Arco's Concise Writing Guides),Dawn B. Sova,1998,Arco Pub,http://images.amazon.com/images/P/0028621905.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0028621905.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0028621905.01.LZZZZZZZ.jpg,225595.0,10.0
18733,0851581501,The public and the bomb,Frank M Richardson,1981,William Blackwood,http://images.amazon.com/images/P/0851581501.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0851581501.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0851581501.01.LZZZZZZZ.jpg,56399.0,10.0
18734,0517883570,The New York Public Library Guide to Reading Groups,Rollene Saal,1995,Three Rivers Press (CA),http://images.amazon.com/images/P/0517883570.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517883570.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517883570.01.LZZZZZZZ.jpg,218569.0,0.0
18735,1885305419,Stories for the Heart (Stories For the Heart),Alice Gray,1996,Multnomah,http://images.amazon.com/images/P/1885305419.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1885305419.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1885305419.01.LZZZZZZZ.jpg,57155.0,9.0
18736,1551669153,Split Second (Maggie O'Dell Novels (Paperback)),Alex Kava,2001,Mira,http://images.amazon.com/images/P/1551669153.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551669153.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551669153.01.LZZZZZZZ.jpg,274549.0,0.0
18737,074342431X,Be the One,April Smith,2001,Pocket,http://images.amazon.com/images/P/074342431X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/074342431X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/074342431X.01.LZZZZZZZ.jpg,20060.0,6.0
18738,155868400X,Culture Shock!: Netherlands (Culture Shock Series),Hunt Janin,1998,Graphic Arts Center Publishing Company,http://images.amazon.com/images/P/155868400X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/155868400X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/155868400X.01.LZZZZZZZ.jpg,159834.0,9.0
18739,0877222401,Children of Strangers: The Stories of a Black Family,Kathryn Morgan,1981,Temple University Press,http://images.amazon.com/images/P/0877222401.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0877222401.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0877222401.01.LZZZZZZZ.jpg,159033.0,0.0
18740,0140366709,King Arthur and His Knights of the Round Table (Puffin Classics),Roger Lancelyn Green,1995,Puffin Books,http://images.amazon.com/images/P/0140366709.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140366709.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140366709.01.LZZZZZZZ.jpg,77809.0,0.0
18741,0590488139,The First Four Years,Laura Ingalls Wilder,1971,Scholastic School Market Edition,http://images.amazon.com/images/P/0590488139.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590488139.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590488139.01.LZZZZZZZ.jpg,155027.0,0.0
18742,0451187903,Sense and Sensibility,Jane Austen,1995,Signet Book,http://images.amazon.com/images/P/0451187903.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451187903.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451187903.01.LZZZZZZZ.jpg,68555.0,0.0
18743,0380015188,Rascal,Sterling North,1986,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/0380015188.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380015188.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380015188.01.LZZZZZZZ.jpg,168348.0,8.0
18744,0684867621,The Girl Who Loved Tom Gordon : A Novel,Stephen King,1999,Scribner,http://images.amazon.com/images/P/0684867621.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684867621.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684867621.01.LZZZZZZZ.jpg,51992.0,9.0
18745,0767915593,Straight Talking : A Novel,JANE GREEN,2003,Broadway,http://images.amazon.com/images/P/0767915593.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767915593.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767915593.01.LZZZZZZZ.jpg,118434.0,0.0
18746,1570875243,Bee Lessons,Howard Scott,2000,Professional Press,http://images.amazon.com/images/P/1570875243.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1570875243.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1570875243.01.LZZZZZZZ.jpg,275970.0,0.0
18747,0805047344,The First World War: A Complete History,Martin Gilbert,1996,Henry Holt &amp; Company,http://images.amazon.com/images/P/0805047344.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805047344.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805047344.01.LZZZZZZZ.jpg,193798.0,0.0
18748,0425169871,Firebird,Janice Graham,1999,Berkley Publishing Group,http://images.amazon.com/images/P/0425169871.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425169871.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425169871.01.LZZZZZZZ.jpg,113519.0,0.0
18749,014010870X,Life and Death in Shanghai,Nien Cheng,1988,Penguin Books,http://images.amazon.com/images/P/014010870X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014010870X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014010870X.01.LZZZZZZZ.jpg,87555.0,0.0
18750,0842332340,Armageddon: The Cosmic Battle of the Ages (Left Behind #11),Tim F. LaHaye,2003,Tyndale House Publishers,http://images.amazon.com/images/P/0842332340.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842332340.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842332340.01.LZZZZZZZ.jpg,246247.0,0.0
18751,0671675621,Patriots,A.J. Langguth,1989,Simon &amp; Schuster,http://images.amazon.com/images/P/0671675621.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671675621.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671675621.01.LZZZZZZZ.jpg,254064.0,0.0
18752,0451458958,October Dreams: A Celebration of Halloween,Richard Chizmar,2002,Roc,http://images.amazon.com/images/P/0451458958.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451458958.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451458958.01.LZZZZZZZ.jpg,138441.0,0.0
18753,0671786601,To Trust a Stranger,Karen Robards,2002,Pocket Star,http://images.amazon.com/images/P/0671786601.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671786601.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671786601.01.LZZZZZZZ.jpg,176477.0,7.0
18754,0198661770,The Concise Oxford Dictionary of Proverbs,J. A. Simpson,1992,Oxford University Press,http://images.amazon.com/images/P/0198661770.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0198661770.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0198661770.01.LZZZZZZZ.jpg,213350.0,0.0
18755,037570440X,Memoirs of a Geisha,Arthur Golden,1999,Random House (P),http://images.amazon.com/images/P/037570440X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037570440X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037570440X.01.LZZZZZZZ.jpg,154560.0,0.0
18756,0385279795,Deerbrook (Virago Modern Classics),Harriet Martineau,1984,Dial Press,http://images.amazon.com/images/P/0385279795.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385279795.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385279795.01.LZZZZZZZ.jpg,60277.0,0.0
18757,2859405313,Water Music,T. Coraghessan Boyle,1998,PhÃ?Â©bus,http://images.amazon.com/images/P/2859405313.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2859405313.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2859405313.01.LZZZZZZZ.jpg,14232.0,0.0
18758,0174434642,Othello (3rd Series),William Shakespeare,1996,Thomas Nelson Publishers,http://images.amazon.com/images/P/0174434642.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0174434642.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0174434642.01.LZZZZZZZ.jpg,1131.0,8.0
18759,0061091995,Sacrament,Clive Barker,1997,HarperTorch,http://images.amazon.com/images/P/0061091995.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061091995.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061091995.01.LZZZZZZZ.jpg,134760.0,0.0
18760,1878067982,Femme D'Adventure: Travel Tales from Inner Montana to Outer Mongolia,Jessica Maxwell,1997,Seal Press (WA),http://images.amazon.com/images/P/1878067982.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1878067982.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1878067982.01.LZZZZZZZ.jpg,114365.0,5.0
18761,0679732764,Invisible Man,Ralph Ellison,1995,Vintage Books USA,http://images.amazon.com/images/P/0679732764.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679732764.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679732764.01.LZZZZZZZ.jpg,25996.0,6.0
18762,0671525808,So Long and Thanks for all the Fish,Douglas Adams,1985,Pocket,http://images.amazon.com/images/P/0671525808.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671525808.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671525808.01.LZZZZZZZ.jpg,211351.0,0.0
18763,0553289411,The Plains of Passage (Earth's Children (Paperback)),JEAN M. AUEL,1991,Bantam,http://images.amazon.com/images/P/0553289411.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553289411.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553289411.01.LZZZZZZZ.jpg,31919.0,0.0
18764,081291239X,SILENT PARTNERS,EUGENE LINDEN,1986,Crown,http://images.amazon.com/images/P/081291239X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/081291239X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/081291239X.01.LZZZZZZZ.jpg,29855.0,0.0
18765,2253030023,La Nuit Des Enfants Rois,Bernard Lenteric,0,Livre De Poche French,http://images.amazon.com/images/P/2253030023.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2253030023.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2253030023.01.LZZZZZZZ.jpg,52203.0,0.0
18766,0425147584,Debt of Honor (Jack Ryan Novels),Tom Clancy,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425147584.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425147584.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425147584.01.LZZZZZZZ.jpg,218121.0,0.0
18767,1588518620,The Rise and Fall of the Witch on the Bayou,Laraine Elizabeth Turner,2001,Publishamerica,http://images.amazon.com/images/P/1588518620.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1588518620.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1588518620.01.LZZZZZZZ.jpg,11676.0,0.0
18768,0373244177,"Last Mercenary (Soldiers Of Fortune) (Special Edition, 1417)",Diana Palmer,2001,Silhouette,http://images.amazon.com/images/P/0373244177.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373244177.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373244177.01.LZZZZZZZ.jpg,164488.0,0.0
18769,0345377494,Box Socials,W. P. Kinsella,1992,Ballantine Books,http://images.amazon.com/images/P/0345377494.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345377494.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345377494.01.LZZZZZZZ.jpg,3944.0,7.0
18770,0446392308,Healing Back Pain : The Mind-Body Connection,John E. Sarno,1991,Warner Books,http://images.amazon.com/images/P/0446392308.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446392308.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446392308.01.LZZZZZZZ.jpg,3374.0,0.0
18771,0345422589,"Running With the Demon (The Word and the Void Trilogy, Book 1)",Terry Brooks,1998,Del Rey Books,http://images.amazon.com/images/P/0345422589.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345422589.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345422589.01.LZZZZZZZ.jpg,271833.0,8.0
18772,0618164723,Fat Land: How Americans Became the Fattest People in the World,Greg Critser,2003,Houghton Mifflin Company,http://images.amazon.com/images/P/0618164723.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618164723.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0618164723.01.LZZZZZZZ.jpg,86242.0,6.0
18773,0345388771,Primal Fear,William Diehl,1996,Ballantine Books,http://images.amazon.com/images/P/0345388771.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345388771.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345388771.01.LZZZZZZZ.jpg,52618.0,7.0
18774,0864421990,South America: On a Shoestring (Lonely Planet South America on a Shoestring),Wayne Bernhardson,1994,Lonely Planet,http://images.amazon.com/images/P/0864421990.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0864421990.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0864421990.01.LZZZZZZZ.jpg,69078.0,7.0
18775,0553582135,Final Target,Iris Johansen,2002,Bantam Books,http://images.amazon.com/images/P/0553582135.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553582135.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553582135.01.LZZZZZZZ.jpg,138649.0,0.0
18776,0060930268,Mutant Message from Forever : A Novel of Aboriginal Wisdom,Marlo Morgan,1999,Perennial,http://images.amazon.com/images/P/0060930268.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060930268.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060930268.01.LZZZZZZZ.jpg,110912.0,0.0
18777,3442151279,Mars und Venus neu verliebt. Nach der Trennung den Mut fÃ?Â¼r eine neue Liebe finden.,John Gray,2001,Goldmann,http://images.amazon.com/images/P/3442151279.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442151279.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442151279.01.LZZZZZZZ.jpg,210240.0,0.0
18778,158322033X,Cutting Corporate Welfare,Ralph Nader,2000,Seven Stories Press,http://images.amazon.com/images/P/158322033X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/158322033X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/158322033X.01.LZZZZZZZ.jpg,121251.0,9.0
18779,0297815288,The riddle of the Titanic,Robin Gardiner,1995,Weidenfeld and Nicolson,http://images.amazon.com/images/P/0297815288.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0297815288.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0297815288.01.LZZZZZZZ.jpg,272225.0,7.0
18780,0451526805,The Merchant of Venice: With New and Updated Critical Essays and a Revised Bibliography (The Signet Classic Shakespeare),William Shakespeare,1998,Signet Book,http://images.amazon.com/images/P/0451526805.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451526805.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451526805.01.LZZZZZZZ.jpg,278418.0,0.0
18781,0312265840,Seven Up (A Stephanie Plum Novel),Janet Evanovich,2001,St. Martin's Press,http://images.amazon.com/images/P/0312265840.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312265840.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312265840.01.LZZZZZZZ.jpg,163804.0,8.0
18782,055357325X,The Seventh Gate (Death Gate Cycle (Paperback)),Margaret Weis,1995,Bantam,http://images.amazon.com/images/P/055357325X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055357325X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055357325X.01.LZZZZZZZ.jpg,222204.0,10.0
18783,0449139611,Susanna,Joan Dial,1978,Fawcett Books,http://images.amazon.com/images/P/0449139611.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449139611.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449139611.01.LZZZZZZZ.jpg,30979.0,0.0
18784,0380709007,Hard Target,Christopher Hyde,1992,Harper Mass Market Paperbacks,http://images.amazon.com/images/P/0380709007.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380709007.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380709007.01.LZZZZZZZ.jpg,31826.0,0.0
